Company ID,Client Status,Vertical Description,Group Description,Deal Type,Business Group,Enhanced Life Stage,Enhanced Lifestage Reason,State  ,Equity Raised To Date 
6675,Non-Client,CleanTech,commercial products,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$10,055K"
6675,Non-Client,TMT,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,MD,"$5,507K"
6675,Client,Restaurant Technology,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,VA,"$10,994K"
6675,Non-Client,Mobile,communications and networking,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$15,000K"
6676,Non-Client,Big Data,communications and networking,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,VA,"$19,393K"
6676,Non-Client,Internet of Things,communications and networking,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$9,500K"
6676,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,TX,"$71,999K"
6676,Non-Client,HealthTech,healthcare technology systems,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,FL,"$17,065K"
6676,Non-Client,Cannabis,software,Early Stage VC,Non,Early Stage,PB - Early Stage >=$4MM,CA,"$15,000K"
6677,Non-Client,CleanTech,energy equipment,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$11,000K"
6677,Non-Client,E-Commerce,apparel and accessories,Early Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$24,163K"
6677,Non-Client,E-Commerce,retail,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$28,500K"
6677,Non-Client,E-Commerce,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$5,070K"
6677,Non-Client,Beauty,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NJ,"$12,902K"
6677,Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$12,000K"
6677,Non-Client,Big Data,software,Seed Round,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$17,200K"
6677,Non-Client,CleanTech,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$8,949K"
6678,Non-Client,FoodTech,retail,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CO,"$5,700K"
6678,Non-Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$11,808K"
6678,Non-Client,CleanTech,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$16,220K"
6678,Non-Client,Big Data,healthcare technology systems,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$16,525K"
6678,Non-Client,AgTech,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,WA,"$1,245K"
6678,Non-Client,CleanTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,PA,"$5,670K"
6678,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,IN,"$4,025K"
6679,Non-Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$8,700K"
6679,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,DE,"$4,025K"
6679,Non-Client,SaaS,healthcare technology systems,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$4,900K"
6679,Non-Client,Restaurant Technology,"restaurants, hotels and leisure",Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,GA,"$6,187K"
6679,Non-Client,Cannabis,consumer non-durables,Early Stage VC,Non,Early Stage,PB - Early Stage >=$4MM,WA,"$13,015K"
6679,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,,"$13,662K"
6680,Non-Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,FL,"$10,200K"
6680,Non-Client,,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$15,600K"
6680,Non-Client,Restaurant Technology,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$50,000K"
6681,Non-Client,,healthcare services,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NY,"$45,300K"
6681,Client,Artificial Intelligence & Machine Learning,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$5,000K"
6681,Non-Client,,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$7,783K"
6681,Client,Manufacturing,commercial products,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$11,000K"
6681,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$7,310K"
6682,Non-Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$47,503K"
6682,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NY,"$8,298K"
6682,Non-Client,TMT,computer hardware,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$8,500K"
6682,Non-Client,Big Data,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,OR,"$10,401K"
6682,Non-Client,Life Sciences,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NC,"$18,107K"
6682,Non-Client,EdTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$5,530K"
6682,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,FL,"$6,669K"
6682,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,IN,"$15,315K"
6682,Non-Client,,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$17,262K"
6682,Non-Client,CleanTech,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,TX,"$32,842K"
6683,Non-Client,HealthTech,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$17,463K"
6683,Non-Client,FinTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,ME,"$7,031K"
6683,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$10,000K"
6683,Non-Client,E-Commerce,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$5,577K"
6683,Client,E-Commerce,retail,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$23,810K"
6683,Non-Client,E-Commerce,apparel and accessories,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$5,600K"
6687,Non-Client,,media,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TN,"$6,750K"
6690,Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,PA,"$280,000K"
6690,Client,Life Sciences,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MA,"$12,000K"
6693,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$12,300K"
6694,Client,EdTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$22,346K"
6698,Non-Client,Big Data,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,VA,"$13,444K"
6700,Client,Life Sciences,pharmaceuticals and biotechnology,IPO,LifeSci,Large Corporate,EXIT - IPO Event,CA,"$60,000K"
6704,Client,Cybersecurity,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,VA,"$25,850K"
6706,Client,E-Commerce,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,WA,"$15,000K"
6706,Client,E-Commerce,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$28,000K"
6707,Client,HealthTech,healthcare services,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$18,045K"
6708,Client,CleanTech,chemicals and gases,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$5,479K"
6710,Non-Client,Industrials,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$35,050K"
6710,Client,,healthcare services,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MA,"$5,150K"
6711,Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NY,"$31,000K"
6711,Client,Artificial Intelligence & Machine Learning,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$5,000K"
6711,Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$50,000K"
6712,Client,CleanTech,energy services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$15,250K"
6714,Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,CA,"$851,000K"
6715,Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CO,"$20,514K"
6716,Client,Mobile,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$18,000K"
6716,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,OK,"$15,800K"
6723,Client,,healthcare services,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NY,"$36,000K"
6724,Client,Robotics and Drones,other information technology,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$54,500K"
6725,Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$17,630K"
6726,Non-Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$1,475K"
6727,Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MA,"$36,500K"
6729,Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$10,191K"
6730,Non-Client,Mobile,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$7,850K"
6731,Client,Life Sciences,pharmaceuticals and biotechnology,IPO,LifeSci,Large Corporate,EXIT - IPO Event,CA,"$120,000K"
6732,Client,FoodTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$8,000K"
6732,Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$25,000K"
6739,Non-Client,Manufacturing,communications and networking,Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$14,836K"
6739,Non-Client,SaaS,healthcare technology systems,Seed Round,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,SC,"$2,103K"
6740,Non-Client,CleanTech,agriculture,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,IL,"$5,431K"
6740,Non-Client,Real Estate Technology,services (non-financial),Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$5,200K"
6740,Non-Client,E-Commerce,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$9,750K"
6740,Non-Client,LOHAS & Wellness,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$6,273K"
6740,Non-Client,Cannabis,pharmaceuticals and biotechnology,Early Stage VC,Non,Early Stage,PB - Early Stage >=$4MM,CA,"$175,000K"
6740,Non-Client,Life Sciences,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$18,350K"
6740,Non-Client,E-Commerce,consumer non-durables,Later Stage VC,Tech,Large Corporate,Same,NY,"$32,500K"
6740,Non-Client,E-Commerce,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NH,"$14,991K"
6740,Non-Client,,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$4,717K"
6741,Non-Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MO,"$23,200K"
6741,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$48,500K"
6741,Non-Client,CleanTech,energy services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$179,594K"
6741,Non-Client,HealthTech,healthcare services,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,MO,"$6,965K"
6741,Non-Client,Manufacturing,computer hardware,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CT,"$18,100K"
6741,Non-Client,Manufacturing,consumer durables,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$14,881,500K"
6741,Non-Client,E-Commerce,consumer durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,ID,"$33,796K"
6741,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,,"$12,000K"
6741,Non-Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$9,878K"
6742,Non-Client,Internet of Things,consumer durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$21,350K"
6742,Non-Client,InsurTech,insurance,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CO,"$6,900K"
6742,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MN,"$9,681K"
6743,Non-Client,CleanTech,energy services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$4,300K"
6744,Non-Client,FoodTech,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$24,500K"
6744,Non-Client,Mobile,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$22,475K"
6744,Client,HealthTech,healthcare technology systems,Seed Round,LifeSci,Early Stage,PB - Early Stage >=$4MM,WA,"$3,086K"
6744,Non-Client,SaaS,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,DC,"$12,500K"
6744,Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$13,500K"
6744,Non-Client,Oil & Gas,commercial products,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$24,000K"
6745,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,TN,"$10,500K"
6745,Non-Client,Oil & Gas,energy equipment,Early Stage VC,Non,Early Stage,PB - Early Stage >=$4MM,TX,"$7,000K"
6745,Non-Client,Cannabis,consumer non-durables,Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$6,200K"
6745,Non-Client,Life Sciences,media,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NY,"$12,000K"
6745,Non-Client,eSports,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$4,800K"
6746,Non-Client,TMT,"restaurants, hotels and leisure",Early Stage VC,Non,Early Stage,PB - Early Stage >=$4MM,NY,"$117,000K"
6746,Non-Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,OH,"$8,450K"
6746,Non-Client,Life Sciences,healthcare technology systems,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,OH,"$6,575K"
6746,Non-Client,Life Sciences,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,NC,"$35,732K"
6746,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NY,"$15,739K"
6746,Non-Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$27,500K"
6746,Non-Client,FinTech,commercial services,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,IL,"$51,400K"
6746,Non-Client,Internet of Things,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,GA,"$8,312K"
6746,Non-Client,Mobile,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$16,770K"
6747,Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$7,000K"
6749,Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$38,300K"
6752,Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$15,000K"
6753,Client,HealthTech,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$26,664K"
6753,Client,Big Data,pharmaceuticals and biotechnology,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$67,000K"
6755,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,,"$15,000K"
6756,Client,,commercial products,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$14,005K"
6757,Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$32,310K"
6757,Former Client,Industrials,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$15,060K"
6759,Non-Client,HealthTech,healthcare services,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$4,400K"
6760,Client,Robotics and Drones,computer hardware,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$64,873K"
6763,Client,CleanTech,commercial services,Early Stage VC,Tech,Early Stage,Moody - <$5MM,MA,"$26,774K"
6765,Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$32,256K"
6765,Non-Client,E-Commerce,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,,"$11,042K"
6765,Non-Client,LOHAS & Wellness,commercial services,Seed Round,Tech,Early Stage,PB - Early Stage >=$4MM,,"$7,236K"
6765,Non-Client,FinTech,insurance,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,,"$2,750K"
6765,Non-Client,E-Commerce,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,,"$82,000K"
6767,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NY,"$17,000K"
6770,Client,Autonomous cars,commercial transportation,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$40,000K"
6771,Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$20,000K"
6778,Client,Oncology,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NY,"$21,990K"
6779,Client,FemTech,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$18,679K"
6780,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MA,"$56,000K"
6782,Client,HealthTech,healthcare technology systems,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$25,000K"
6783,Non-Client,Big Data,healthcare technology systems,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$20,000K"
6784,Client,,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$6,500K"
6785,Client,E-Commerce,commercial services,Early Stage VC,Tech,Early Stage,Moody - <$5MM,IL,"$13,470K"
6786,Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$15,230K"
6786,Client,,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$20,000K"
6786,Client,HR Tech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$11,200K"
6788,Client,FinTech,insurance,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,OH,"$10,755K"
6789,Client,Robotics and Drones,commercial products,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$20,589K"
6790,Client,Artificial Intelligence & Machine Learning,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$10,000K"
6791,Client,TMT,communications and networking,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$11,455K"
6792,Non-Client,CleanTech,energy services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$26,000K"
6792,Client,,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MA,"$58,500K"
6795,Client,FoodTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$4,970K"
6797,Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,IN,"$8,155K"
6797,Client,Mobile,transportation,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$94,299K"
6803,Non-Client,Internet of Things,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,,"$48,000K"
6803,Non-Client,Marketing Tech,software,Early Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,CA,"$16,500K"
6803,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,FL,"$6,000K"
6803,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$9,984K"
6803,Non-Client,EdTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$4,000K"
6803,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$28,000K"
6803,Non-Client,Internet of Things,consumer durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$24,700K"
